SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
43-4181	Communications	78.166666667	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Competition and pace and scheduling	62.333333333	138810	Office and administrative support	35170	2	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Conflictual contact	61.333333333	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Criticality	80.4	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Environmental conditions	42.266666667	138810	Office and administrative support	35170	3	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Job hazards and work attire	29.25	138810	Office and administrative support	35170	3	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Job interactions and responsibility for others	69.12	138810	Office and administrative support	35170	1	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Routine vs challenging	79.45	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Work setting	51.657142857	138810	Office and administrative support	35170	1	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-5011	Body positioning	43.422222222	81120	Office and administrative support	41870	3	Cargo and Freight Agents	2	1
43-5011	Communications	80.816666667	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Competition and pace and scheduling	64.9	81120	Office and administrative support	41870	1	Cargo and Freight Agents	2	1
43-5011	Conflictual contact	55.4	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Criticality	75.3	81120	Office and administrative support	41870	1	Cargo and Freight Agents	2	1
43-5011	Environmental conditions	35.716666667	81120	Office and administrative support	41870	3	Cargo and Freight Agents	2	1
43-5011	Job hazards and work attire	25.625	81120	Office and administrative support	41870	3	Cargo and Freight Agents	2	1
43-5011	Job interactions and responsibility for others	74.98	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Routine vs challenging	78.325	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Work setting	43.971428571	81120	Office and administrative support	41870	2	Cargo and Freight Agents	2	1
43-5021	Body positioning	55.866666667	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Communications	64.366666667	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5021	Competition and pace and scheduling	57.866666667	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Conflictual contact	53	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5021	Criticality	75.75	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5021	Environmental conditions	51.933333333	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Job hazards and work attire	35.15	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Job interactions and responsibility for others	58.48	73180	Office and administrative support	27280	3	Couriers and Messengers	2	1
43-5021	Routine vs challenging	63	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Work setting	57.685714286	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5031	Body positioning	50.044444444	95630	Office and administrative support	38010	3	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Communications	76.866666667	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Competition and pace and scheduling	53.6	95630	Office and administrative support	38010	3	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Conflictual contact	81.133333333	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Criticality	90.85	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Environmental conditions	47.933333333	95630	Office and administrative support	38010	2	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Job hazards and work attire	24.425	95630	Office and administrative support	38010	3	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Job interactions and responsibility for others	87.6	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Routine vs challenging	81	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Work setting	40.714285714	95630	Office and administrative support	38010	3	Police, Fire, and Ambulance Dispatchers	2	1
43-5032	Body positioning	43.111111111	196940	Office and administrative support	37150	3	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Communications	82.133333333	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Competition and pace and scheduling	55.866666667	196940	Office and administrative support	37150	3	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Conflictual contact	56.733333333	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Criticality	75.45	196940	Office and administrative support	37150	1	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Environmental conditions	33.666666667	196940	Office and administrative support	37150	3	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Job hazards and work attire	24.475	196940	Office and administrative support	37150	3	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Job interactions and responsibility for others	86.24	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Routine vs challenging	79.1	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Work setting	47.457142857	196940	Office and administrative support	37150	2	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5041	Body positioning	61.622222222	34970	Office and administrative support	38510	0	Meter Readers, Utilities	2	1
43-5041	Communications	47.233333333	34970	Office and administrative support	38510	3	Meter Readers, Utilities	2	1
43-5041	Competition and pace and scheduling	51.933333333	34970	Office and administrative support	38510	3	Meter Readers, Utilities	2	1
43-5041	Conflictual contact	50.933333333	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5041	Criticality	69.1	34970	Office and administrative support	38510	2	Meter Readers, Utilities	2	1
43-5041	Environmental conditions	55.666666667	34970	Office and administrative support	38510	2	Meter Readers, Utilities	2	1
43-5041	Job hazards and work attire	47.15	34970	Office and administrative support	38510	2	Meter Readers, Utilities	2	1
43-5041	Job interactions and responsibility for others	53.72	34970	Office and administrative support	38510	3	Meter Readers, Utilities	2	1
43-5041	Routine vs challenging	71.65	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5041	Work setting	55.342857143	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5051	Body positioning	57.155555556	78660	Office and administrative support	56790	1	Postal Service Clerks	2	1
43-5051	Communications	64.366666667	78660	Office and administrative support	56790	1	Postal Service Clerks	2	1
43-5051	Competition and pace and scheduling	58.866666667	78660	Office and administrative support	56790	2	Postal Service Clerks	2	1
43-5051	Conflictual contact	60.133333333	78660	Office and administrative support	56790	0	Postal Service Clerks	2	1
43-5051	Criticality	64.5	78660	Office and administrative support	56790	3	Postal Service Clerks	2	1
43-5051	Environmental conditions	50.1	78660	Office and administrative support	56790	2	Postal Service Clerks	2	1
43-5051	Job hazards and work attire	31.275	78660	Office and administrative support	56790	3	Postal Service Clerks	2	1
43-5051	Job interactions and responsibility for others	63.04	78660	Office and administrative support	56790	2	Postal Service Clerks	2	1
43-5051	Routine vs challenging	74.8	78660	Office and administrative support	56790	0	Postal Service Clerks	2	1
43-5051	Work setting	42.571428571	78660	Office and administrative support	56790	2	Postal Service Clerks	2	1
43-5052	Body positioning	66.222222222	315950	Office and administrative support	58280	0	Postal Service Mail Carriers	2	1
43-5052	Communications	54.566666667	315950	Office and administrative support	58280	2	Postal Service Mail Carriers	2	1
43-5052	Competition and pace and scheduling	61.933333333	315950	Office and administrative support	58280	2	Postal Service Mail Carriers	2	1
43-5052	Conflictual contact	53.4	315950	Office and administrative support	58280	1	Postal Service Mail Carriers	2	1
43-5052	Criticality	68.1	315950	Office and administrative support	58280	2	Postal Service Mail Carriers	2	1
43-5052	Environmental conditions	65.4	315950	Office and administrative support	58280	1	Postal Service Mail Carriers	2	1
43-5052	Job hazards and work attire	39.75	315950	Office and administrative support	58280	2	Postal Service Mail Carriers	2	1
43-5052	Job interactions and responsibility for others	55.16	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5052	Routine vs challenging	74.2	315950	Office and administrative support	58280	0	Postal Service Mail Carriers	2	1
43-5052	Work setting	69.257142857	315950	Office and administrative support	58280	0	Postal Service Mail Carriers	2	1
43-5053	Body positioning	55.822222222	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Communications	55.633333333	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Competition and pace and scheduling	66.733333333	109930	Office and administrative support	56740	1	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Conflictual contact	46.533333333	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Criticality	72.8	109930	Office and administrative support	56740	1	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Environmental conditions	49.8	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Job hazards and work attire	40.3	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Job interactions and responsibility for others	64.4	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Routine vs challenging	73.45	109930	Office and administrative support	56740	0	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Work setting	45.171428571	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5061	Body positioning	45.466666667	309110	Office and administrative support	46150	3	Production, Planning, and Expediting Clerks	3	1
43-5061	Communications	81.7	309110	Office and administrative support	46150	0	Production, Planning, and Expediting Clerks	3	1
43-5061	Competition and pace and scheduling	70.266666667	309110	Office and administrative support	46150	0	Production, Planning, and Expediting Clerks	3	1
43-5061	Conflictual contact	54.2	309110	Office and administrative support	46150	1	Production, Planning, and Expediting Clerks	3	1
43-5061	Criticality	73.95	309110	Office and administrative support	46150	2	Production, Planning, and Expediting Clerks	3	1
43-5061	Environmental conditions	44.566666667	309110	Office and administrative support	46150	2	Production, Planning, and Expediting Clerks	3	1
43-5061	Job hazards and work attire	41.7	309110	Office and administrative support	46150	2	Production, Planning, and Expediting Clerks	3	1
43-5061	Job interactions and responsibility for others	74.4	309110	Office and administrative support	46150	1	Production, Planning, and Expediting Clerks	3	1
43-5061	Routine vs challenging	74.75	309110	Office and administrative support	46150	0	Production, Planning, and Expediting Clerks	3	1
43-5061	Work setting	47.571428571	309110	Office and administrative support	46150	2	Production, Planning, and Expediting Clerks	3	1
43-5071	Body positioning	53.888888889	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Communications	72.466666667	674820	Office and administrative support	30450	0	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Competition and pace and scheduling	59.2	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Conflictual contact	45.133333333	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Criticality	70.95	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Environmental conditions	47.033333333	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Job hazards and work attire	36.35	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Job interactions and responsibility for others	74.04	674820	Office and administrative support	30450	0	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Routine vs challenging	70.5	674820	Office and administrative support	30450	1	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Work setting	52.514285714	674820	Office and administrative support	30450	1	Shipping, Receiving, and Traffic Clerks	2	1
43-5081	Body positioning	59.85	1934060	Office and administrative support	23220	1	Stock Clerks and Order Fillers	2	1
43-5081	Communications	68.758333333	1934060	Office and administrative support	23220	1	Stock Clerks and Order Fillers	2	1
43-5081	Competition and pace and scheduling	56.066666667	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5081	Conflictual contact	54.6	1934060	Office and administrative support	23220	0	Stock Clerks and Order Fillers	2	1
43-5081	Criticality	64	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5081	Environmental conditions	44.916666667	1934060	Office and administrative support	23220	2	Stock Clerks and Order Fillers	2	1
43-5081	Job hazards and work attire	33.95	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5081	Job interactions and responsibility for others	65.35	1934060	Office and administrative support	23220	2	Stock Clerks and Order Fillers	2	1
43-5081	Routine vs challenging	69.5	1934060	Office and administrative support	23220	1	Stock Clerks and Order Fillers	2	1
43-5081	Work setting	48.185714286	1934060	Office and administrative support	23220	2	Stock Clerks and Order Fillers	2	1
43-5111	Body positioning	48.333333333	69360	Office and administrative support	28690	3	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Communications	69.233333333	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Competition and pace and scheduling	59.2	69360	Office and administrative support	28690	2	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Conflictual contact	51.733333333	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Criticality	75.55	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Environmental conditions	52.533333333	69360	Office and administrative support	28690	2	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Job hazards and work attire	37.9	69360	Office and administrative support	28690	2	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Job interactions and responsibility for others	69.48	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Routine vs challenging	69.6	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Work setting	49.142857143	69360	Office and administrative support	28690	2	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-6011	Body positioning	42.955555556	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Communications	82.766666667	666490	Office and administrative support	53370	0	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Competition and pace and scheduling	49.866666667	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Conflictual contact	43.733333333	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Criticality	52.25	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Environmental conditions	31.3	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Job hazards and work attire	22.5	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Job interactions and responsibility for others	65.56	666490	Office and administrative support	53370	2	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Routine vs challenging	73.45	666490	Office and administrative support	53370	1	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Work setting	38.457142857	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6012	Body positioning	44.733333333	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Communications	83.766666667	202660	Office and administrative support	43200	0	Legal Secretaries	3	1
43-6012	Competition and pace and scheduling	55.066666667	202660	Office and administrative support	43200	2	Legal Secretaries	3	1
43-6012	Conflictual contact	40	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Criticality	62.95	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Environmental conditions	27.2	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Job hazards and work attire	21.4	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Job interactions and responsibility for others	57	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Routine vs challenging	76.6	202660	Office and administrative support	43200	0	Legal Secretaries	3	1
43-6012	Work setting	37.428571429	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6013	Body positioning	47.444444444	530360	Office and administrative support	33040	2	Medical Secretaries	3	1
43-6013	Communications	81.233333333	530360	Office and administrative support	33040	0	Medical Secretaries	3	1
43-6013	Competition and pace and scheduling	54.666666667	530360	Office and administrative support	33040	2	Medical Secretaries	3	1
43-6013	Conflictual contact	56.133333333	530360	Office and administrative support	33040	0	Medical Secretaries	3	1
43-6013	Criticality	69.8	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6013	Environmental conditions	33.7	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6013	Job hazards and work attire	31.1	530360	Office and administrative support	33040	2	Medical Secretaries	3	1
43-6013	Job interactions and responsibility for others	75.12	530360	Office and administrative support	33040	1	Medical Secretaries	3	1
43-6013	Routine vs challenging	78.05	530360	Office and administrative support	33040	0	Medical Secretaries	3	1
43-6013	Work setting	38.6	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6014	Body positioning	43.866666667	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Communications	82.433333333	2281120	Office and administrative support	33910	0	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Competition and pace and scheduling	51.8	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Conflictual contact	49.866666667	2281120	Office and administrative support	33910	1	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Criticality	70.25	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Environmental conditions	29.333333333	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Job hazards and work attire	24.1	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Job interactions and responsibility for others	67.32	2281120	Office and administrative support	33910	2	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Routine vs challenging	77.65	2281120	Office and administrative support	33910	0	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Work setting	36.314285714	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-9011	Body positioning	44.555555556	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Communications	79.966666667	51510	Office and administrative support	40420	1	Computer Operators	3	1
43-9011	Competition and pace and scheduling	50.666666667	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Conflictual contact	43.2	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Criticality	64.4	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Environmental conditions	35	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Job hazards and work attire	23.3	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Job interactions and responsibility for others	62.6	51510	Office and administrative support	40420	3	Computer Operators	3	1
43-9011	Routine vs challenging	71.85	51510	Office and administrative support	40420	1	Computer Operators	3	1
43-9011	Work setting	42.057142857	51510	Office and administrative support	40420	2	Computer Operators	3	1
43-9021	Body positioning	46.733333333	199240	Office and administrative support	29460	3	Data Entry Keyers	2	1
43-9021	Communications	65.866666667	199240	Office and administrative support	29460	1	Data Entry Keyers	2	1
43-9021	Competition and pace and scheduling	66.133333333	199240	Office and administrative support	29460	1	Data Entry Keyers	2	1
43-9021	Conflictual contact	40.533333333	199240	Office and administrative support	29460	3	Data Entry Keyers	2	1
43-9021	Criticality	67.9	199240	Office and administrative support	29460	2	Data Entry Keyers	2	1
43-9021	Environmental conditions	35.166666667	199240	Office and administrative support	29460	3	Data Entry Keyers	2	1
43-9021	Job hazards and work attire	21.6	199240	Office and administrative support	29460	3	Data Entry Keyers	2	1
43-9021	Job interactions and responsibility for others	69.36	199240	Office and administrative support	29460	1	Data Entry Keyers	2	1
43-9021	Routine vs challenging	81.2	199240	Office and administrative support	29460	0	Data Entry Keyers	2	1
43-9021	Work setting	35.942857143	199240	Office and administrative support	29460	3	Data Entry Keyers	2	1
43-9022	Body positioning	40.066666667	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Communications	74.233333333	68660	Office and administrative support	37610	0	Word Processors and Typists	2	1
43-9022	Competition and pace and scheduling	53.4	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Conflictual contact	41.8	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Criticality	59.25	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Environmental conditions	29.733333333	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Job hazards and work attire	20.5	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Job interactions and responsibility for others	57.56	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Routine vs challenging	73.05	68660	Office and administrative support	37610	0	Word Processors and Typists	2	1
43-9022	Work setting	36.342857143	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9031	Body positioning	49.244444444	13240	Office and administrative support	39840	2	Desktop Publishers	3	1
43-9031	Communications	70.433333333	13240	Office and administrative support	39840	2	Desktop Publishers	3	1
43-9031	Competition and pace and scheduling	64.266666667	13240	Office and administrative support	39840	0	Desktop Publishers	3	1
43-9031	Conflictual contact	45.933333333	13240	Office and administrative support	39840	2	Desktop Publishers	3	1
43-9031	Criticality	76.65	13240	Office and administrative support	39840	1	Desktop Publishers	3	1
43-9031	Environmental conditions	27.833333333	13240	Office and administrative support	39840	3	Desktop Publishers	3	1
43-9031	Job hazards and work attire	23.075	13240	Office and administrative support	39840	3	Desktop Publishers	3	1
43-9031	Job interactions and responsibility for others	66.04	13240	Office and administrative support	39840	2	Desktop Publishers	3	1
43-9031	Routine vs challenging	70.6	13240	Office and administrative support	39840	1	Desktop Publishers	3	1
43-9031	Work setting	37	13240	Office and administrative support	39840	3	Desktop Publishers	3	1
43-9041	Body positioning	41.977777778	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Communications	79.183333333	262910	Office and administrative support	37530	1	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Competition and pace and scheduling	56.066666667	262910	Office and administrative support	37530	2	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Conflictual contact	47.066666667	262910	Office and administrative support	37530	2	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Criticality	70.6	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Environmental conditions	24.85	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Job hazards and work attire	20.175	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Job interactions and responsibility for others	65.6	262910	Office and administrative support	37530	2	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Routine vs challenging	80.5	262910	Office and administrative support	37530	0	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Work setting	36.871428571	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9051	Body positioning	50.666666667	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Communications	61.5	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Competition and pace and scheduling	61.866666667	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Conflictual contact	39.533333333	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Criticality	51.75	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Environmental conditions	37.866666667	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Job hazards and work attire	28.025	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Job interactions and responsibility for others	54.12	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Routine vs challenging	62.8	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Work setting	41.371428571	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9061	Body positioning	45.088888889	2944420	Office and administrative support	29580	3	Office Clerks, General	2	1
43-9061	Communications	80.9	2944420	Office and administrative support	29580	0	Office Clerks, General	2	1
43-9061	Competition and pace and scheduling	49.733333333	2944420	Office and administrative support	29580	3	Office Clerks, General	2	1
43-9061	Conflictual contact	54.466666667	2944420	Office and administrative support	29580	0	Office Clerks, General	2	1
43-9061	Criticality	69.55	2944420	Office and administrative support	29580	2	Office Clerks, General	2	1
43-9061	Environmental conditions	33.066666667	2944420	Office and administrative support	29580	3	Office Clerks, General	2	1
43-9061	Job hazards and work attire	26.125	2944420	Office and administrative support	29580	3	Office Clerks, General	2	1
43-9061	Job interactions and responsibility for others	65.76	2944420	Office and administrative support	29580	2	Office Clerks, General	2	1
43-9061	Routine vs challenging	78.15	2944420	Office and administrative support	29580	0	Office Clerks, General	2	1
43-9061	Work setting	44.8	2944420	Office and administrative support	29580	2	Office Clerks, General	2	1
43-9071	Body positioning	53.333333333	63290	Office and administrative support	29010	2	Office Machine Operators, Except Computer	2	1
43-9071	Communications	79.4	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9071	Competition and pace and scheduling	82.2	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9071	Conflictual contact	63.666666667	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9071	Criticality	69.3	63290	Office and administrative support	29010	2	Office Machine Operators, Except Computer	2	1
43-9071	Environmental conditions	44.9	63290	Office and administrative support	29010	2	Office Machine Operators, Except Computer	2	1
43-9071	Job hazards and work attire	31.4	63290	Office and administrative support	29010	3	Office Machine Operators, Except Computer	2	1
43-9071	Job interactions and responsibility for others	72.6	63290	Office and administrative support	29010	1	Office Machine Operators, Except Computer	2	1
43-9071	Routine vs challenging	73.05	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9071	Work setting	41.742857143	63290	Office and administrative support	29010	3	Office Machine Operators, Except Computer	2	1
43-9081	Body positioning	45.311111111	10810	Office and administrative support	35630	0	Proofreaders and Copy Markers	4	1
43-9081	Communications	80.033333333	10810	Office and administrative support	35630	2	Proofreaders and Copy Markers	4	1
43-9081	Competition and pace and scheduling	50.666666667	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Conflictual contact	31.4	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Criticality	80	10810	Office and administrative support	35630	0	Proofreaders and Copy Markers	4	1
43-9081	Environmental conditions	26.366666667	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Job hazards and work attire	20.325	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Job interactions and responsibility for others	52.28	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
