SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
39-9021	Coordinating, developing, managing, and advising	37.593990978	1369230	Personal care and service	20980	3	Personal Care Aides	2	1
39-9021	Information and data processing	42.337645962	1369230	Personal care and service	20980	3	Personal Care Aides	2	1
39-9021	Information input	50.215573474	1369230	Personal care and service	20980	3	Personal Care Aides	2	1
39-9021	Performing complex and technical activities	28.751867102	1369230	Personal care and service	20980	3	Personal Care Aides	2	1
39-9021	Performing physical and manual work	45.524873637	1369230	Personal care and service	20980	3	Personal Care Aides	2	1
39-9021	Reasoning and decision making	44.092656309	1369230	Personal care and service	20980	3	Personal Care Aides	2	1
39-9031	Administering	28.823182428	237760	Personal care and service	36160	3	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Communicating and interacting	53.486963035	237760	Personal care and service	36160	2	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Coordinating, developing, managing, and advising	46.558079338	237760	Personal care and service	36160	2	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Information and data processing	37.578047939	237760	Personal care and service	36160	3	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Information input	45.295375746	237760	Personal care and service	36160	3	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Performing complex and technical activities	21.933445564	237760	Personal care and service	36160	3	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Performing physical and manual work	50.414066937	237760	Personal care and service	36160	2	Fitness Trainers and Aerobics Instructors	3	1
39-9031	Reasoning and decision making	57.735557629	237760	Personal care and service	36160	2	Fitness Trainers and Aerobics Instructors	3	1
39-9032	Administering	48.1188789	336150	Personal care and service	23320	2	Recreation Workers	4	1
39-9032	Communicating and interacting	58.449549304	336150	Personal care and service	23320	2	Recreation Workers	4	1
39-9032	Coordinating, developing, managing, and advising	58.760364856	336150	Personal care and service	23320	2	Recreation Workers	4	1
39-9032	Information and data processing	45.032745112	336150	Personal care and service	23320	3	Recreation Workers	4	1
39-9032	Information input	54.849967568	336150	Personal care and service	23320	3	Recreation Workers	4	1
39-9032	Performing complex and technical activities	30.788174527	336150	Personal care and service	23320	3	Recreation Workers	4	1
39-9032	Performing physical and manual work	42.321417129	336150	Personal care and service	23320	0	Recreation Workers	4	1
39-9032	Reasoning and decision making	60.655411965	336150	Personal care and service	23320	3	Recreation Workers	4	1
39-9041	Administering	54.935611611	102540	Personal care and service	24990	0	Residential Advisors	3	1
39-9041	Communicating and interacting	71.768901958	102540	Personal care and service	24990	0	Residential Advisors	3	1
39-9041	Coordinating, developing, managing, and advising	64.947975122	102540	Personal care and service	24990	0	Residential Advisors	3	1
39-9041	Information and data processing	59.536874913	102540	Personal care and service	24990	1	Residential Advisors	3	1
39-9041	Information input	62.507796129	102540	Personal care and service	24990	1	Residential Advisors	3	1
39-9041	Performing complex and technical activities	40.361583153	102540	Personal care and service	24990	2	Residential Advisors	3	1
39-9041	Performing physical and manual work	49.928504351	102540	Personal care and service	24990	2	Residential Advisors	3	1
39-9041	Reasoning and decision making	70.570761218	102540	Personal care and service	24990	0	Residential Advisors	3	1
41-0000	Administering	39.138913557	14462120	Sales and related	25660	1	Sales and related		2
41-0000	Communicating and interacting	60.673937846	14462120	Sales and related	25660	1	Sales and related		2
41-0000	Coordinating, developing, managing, and advising	44.270090465	14462120	Sales and related	25660	3	Sales and related		2
41-0000	Information and data processing	53.305462417	14462120	Sales and related	25660	2	Sales and related		2
41-0000	Information input	49.914624161	14462120	Sales and related	25660	3	Sales and related		2
41-0000	Performing complex and technical activities	31.998507586	14462120	Sales and related	25660	3	Sales and related		2
41-0000	Performing physical and manual work	29.104046794	14462120	Sales and related	25660	3	Sales and related		2
41-0000	Reasoning and decision making	57.664043778	14462120	Sales and related	25660	2	Sales and related		2
41-1011	Administering	45.823470571	1193850	Sales and related	38310	0	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Communicating and interacting	58.422452619	1193850	Sales and related	38310	0	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Coordinating, developing, managing, and advising	56.930699697	1193850	Sales and related	38310	0	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Information and data processing	52.805528667	1193850	Sales and related	38310	1	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Information input	51.155139619	1193850	Sales and related	38310	3	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Performing complex and technical activities	33.205248759	1193850	Sales and related	38310	2	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Performing physical and manual work	46.919494885	1193850	Sales and related	38310	3	First-Line Supervisors of Retail Sales Workers	2	1
41-1011	Reasoning and decision making	58.276329681	1193850	Sales and related	38310	0	First-Line Supervisors of Retail Sales Workers	2	1
41-1012	Administering	61.963234142	247850	Sales and related	72300	0	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Communicating and interacting	75.967220274	247850	Sales and related	72300	0	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Coordinating, developing, managing, and advising	81.636820258	247850	Sales and related	72300	0	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Information and data processing	71.483198253	247850	Sales and related	72300	1	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Information input	66.88843756	247850	Sales and related	72300	1	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Performing complex and technical activities	34.919386742	247850	Sales and related	72300	2	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Performing physical and manual work	24.109745251	247850	Sales and related	72300	2	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-1012	Reasoning and decision making	75.915426401	247850	Sales and related	72300	0	First-Line Supervisors of Non-Retail Sales Workers	4	1
41-2011	Administering	23.717790013	3478420	Sales and related	19310	2	Cashiers	1	1
41-2011	Communicating and interacting	54.924418715	3478420	Sales and related	19310	0	Cashiers	1	1
41-2011	Coordinating, developing, managing, and advising	38.698685938	3478420	Sales and related	19310	1	Cashiers	1	1
41-2011	Information and data processing	36.796353588	3478420	Sales and related	19310	2	Cashiers	1	1
41-2011	Information input	40.139684459	3478420	Sales and related	19310	3	Cashiers	1	1
41-2011	Performing complex and technical activities	23.060940038	3478420	Sales and related	19310	3	Cashiers	1	1
41-2011	Performing physical and manual work	40.632852	3478420	Sales and related	19310	3	Cashiers	1	1
41-2011	Reasoning and decision making	36.488436608	3478420	Sales and related	19310	3	Cashiers	1	1
41-2012	Administering	30.871999973	22790	Sales and related	22930	2	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Communicating and interacting	51.974014527	22790	Sales and related	22930	1	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Coordinating, developing, managing, and advising	38.512316091	22790	Sales and related	22930	2	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Information and data processing	51.078374003	22790	Sales and related	22930	2	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Information input	53.151915822	22790	Sales and related	22930	2	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Performing complex and technical activities	34.308561285	22790	Sales and related	22930	2	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Performing physical and manual work	41.577631686	22790	Sales and related	22930	3	Gaming Change Persons and Booth Cashiers	2	1
41-2012	Reasoning and decision making	39.682076516	22790	Sales and related	22930	3	Gaming Change Persons and Booth Cashiers	2	1
41-2021	Administering	38.657550361	447050	Sales and related	24440	0	Counter and Rental Clerks	1	1
41-2021	Communicating and interacting	57.956703536	447050	Sales and related	24440	0	Counter and Rental Clerks	1	1
41-2021	Coordinating, developing, managing, and advising	46.36332846	447050	Sales and related	24440	1	Counter and Rental Clerks	1	1
41-2021	Information and data processing	45.31740162	447050	Sales and related	24440	1	Counter and Rental Clerks	1	1
41-2021	Information input	46.554501026	447050	Sales and related	24440	2	Counter and Rental Clerks	1	1
41-2021	Performing complex and technical activities	27.975260773	447050	Sales and related	24440	2	Counter and Rental Clerks	1	1
41-2021	Performing physical and manual work	40.026079516	447050	Sales and related	24440	3	Counter and Rental Clerks	1	1
41-2021	Reasoning and decision making	45.927286853	447050	Sales and related	24440	1	Counter and Rental Clerks	1	1
41-2022	Administering	51.100216239	238470	Sales and related	29650	0	Parts Salespersons	2	1
41-2022	Communicating and interacting	69.333434545	238470	Sales and related	29650	0	Parts Salespersons	2	1
41-2022	Coordinating, developing, managing, and advising	53.548858575	238470	Sales and related	29650	0	Parts Salespersons	2	1
41-2022	Information and data processing	59.355815352	238470	Sales and related	29650	0	Parts Salespersons	2	1
41-2022	Information input	58.010397183	238470	Sales and related	29650	2	Parts Salespersons	2	1
41-2022	Performing complex and technical activities	55.257889843	238470	Sales and related	29650	0	Parts Salespersons	2	1
41-2022	Performing physical and manual work	59.898834097	238470	Sales and related	29650	2	Parts Salespersons	2	1
41-2022	Reasoning and decision making	61.96481081	238470	Sales and related	29650	0	Parts Salespersons	2	1
41-2031	Administering	36.723786004	4612510	Sales and related	21780	1	Retail Salespersons	2	1
41-2031	Communicating and interacting	64.038117871	4612510	Sales and related	21780	0	Retail Salespersons	2	1
41-2031	Coordinating, developing, managing, and advising	46.586564658	4612510	Sales and related	21780	1	Retail Salespersons	2	1
41-2031	Information and data processing	48.343300431	4612510	Sales and related	21780	2	Retail Salespersons	2	1
41-2031	Information input	52.026483467	4612510	Sales and related	21780	3	Retail Salespersons	2	1
41-2031	Performing complex and technical activities	33.094233814	4612510	Sales and related	21780	2	Retail Salespersons	2	1
41-2031	Performing physical and manual work	44.679031393	4612510	Sales and related	21780	3	Retail Salespersons	2	1
41-2031	Reasoning and decision making	54.771345414	4612510	Sales and related	21780	1	Retail Salespersons	2	1
41-3011	Administering	31.582051422	149770	Sales and related	48490	3	Advertising Sales Agents	3	1
41-3011	Communicating and interacting	67.68096072	149770	Sales and related	48490	0	Advertising Sales Agents	3	1
41-3011	Coordinating, developing, managing, and advising	35.555602259	149770	Sales and related	48490	3	Advertising Sales Agents	3	1
41-3011	Information and data processing	49.984443913	149770	Sales and related	48490	3	Advertising Sales Agents	3	1
41-3011	Information input	47.660599716	149770	Sales and related	48490	3	Advertising Sales Agents	3	1
41-3011	Performing complex and technical activities	37.238102423	149770	Sales and related	48490	3	Advertising Sales Agents	3	1
41-3011	Performing physical and manual work	21.776067111	149770	Sales and related	48490	3	Advertising Sales Agents	3	1
41-3011	Reasoning and decision making	67.601757782	149770	Sales and related	48490	0	Advertising Sales Agents	3	1
41-3021	Administering	36.773625107	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	Communicating and interacting	68.553331022	386140	Sales and related	48200	0	Insurance Sales Agents	4	1
41-3021	Coordinating, developing, managing, and advising	41.314394578	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	Information and data processing	60.785265172	386140	Sales and related	48200	2	Insurance Sales Agents	4	1
41-3021	Information input	53.502469449	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	Performing complex and technical activities	25.058518792	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	Performing physical and manual work	18.440802304	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	Reasoning and decision making	64.421873	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3031	Administering	41.268384548	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Communicating and interacting	63.912256072	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Coordinating, developing, managing, and advising	46.073636303	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Information and data processing	69.938023253	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Information input	54.483321576	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Performing complex and technical activities	33.741576031	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Performing physical and manual work	14.196090369	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	Reasoning and decision making	64.126246173	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3041	Administering	50.700549476	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	Communicating and interacting	71.258494153	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	Coordinating, developing, managing, and advising	45.745339457	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	Information and data processing	55.413425318	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	Information input	50.138744169	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	Performing complex and technical activities	38.581717567	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	Performing physical and manual work	27.668410159	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	Reasoning and decision making	63.161206879	66560	Sales and related	35660	1	Travel Agents	3	1
41-3099	Administering	43.733661398	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	Communicating and interacting	54.011294975	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	Coordinating, developing, managing, and advising	47.225941878	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	Information and data processing	69.062704745	886580	Sales and related	51700	1	Sales Representatives, Services, All Other	4	1
41-3099	Information input	56.816115426	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	Performing complex and technical activities	31.731700882	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	Performing physical and manual work	18.706234666	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	Reasoning and decision making	65.068122549	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-4011	Administering	34.187732082	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Communicating and interacting	57.2852973	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Coordinating, developing, managing, and advising	41.43655067	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Information and data processing	51.622285991	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Information input	50.282628451	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Performing complex and technical activities	33.240952377	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Performing physical and manual work	30.414032946	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	Reasoning and decision making	58.484433202	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4012	Administering	38.162434018	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Communicating and interacting	63.192815759	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Coordinating, developing, managing, and advising	47.283708696	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Information and data processing	56.984365111	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Information input	54.650362344	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Performing complex and technical activities	32.080256623	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Performing physical and manual work	30.938589666	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Reasoning and decision making	64.782417854	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-9011	Administering	28.324881717	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	Communicating and interacting	50.935725655	83620	Sales and related	24940	1	Demonstrators and Product Promoters	2	1
41-9011	Coordinating, developing, managing, and advising	25.495501472	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	Information and data processing	41.121248998	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	Information input	49.587897812	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	Performing complex and technical activities	20.708221521	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	Performing physical and manual work	32.802242548	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	Reasoning and decision making	48.29215674	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9012	Administering	17.878599348	4460	Sales and related	27530	3	Models	1	1
41-9012	Communicating and interacting	33.105435327	4460	Sales and related	27530	3	Models	1	1
41-9012	Coordinating, developing, managing, and advising	9.5850586282	4460	Sales and related	27530	3	Models	1	1
41-9012	Information and data processing	11.320881607	4460	Sales and related	27530	3	Models	1	1
41-9012	Information input	17.874952528	4460	Sales and related	27530	3	Models	1	1
41-9012	Performing complex and technical activities	10.069739407	4460	Sales and related	27530	3	Models	1	1
41-9012	Performing physical and manual work	20.829869391	4460	Sales and related	27530	3	Models	1	1
41-9012	Reasoning and decision making	35.762971618	4460	Sales and related	27530	3	Models	1	1
41-9021	Administering	50.433520409	38810	Sales and related	56860	1	Real Estate Brokers	4	1
41-9021	Communicating and interacting	61.955217352	38810	Sales and related	56860	1	Real Estate Brokers	4	1
41-9021	Coordinating, developing, managing, and advising	48.346953065	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9021	Information and data processing	61.252737851	38810	Sales and related	56860	2	Real Estate Brokers	4	1
41-9021	Information input	54.165688754	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9021	Performing complex and technical activities	33.074667718	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9021	Performing physical and manual work	25.379962149	38810	Sales and related	56860	2	Real Estate Brokers	4	1
41-9021	Reasoning and decision making	63.660672157	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9022	Administering	50.460754089	151700	Sales and related	43370	0	Real Estate Sales Agents	3	1
41-9022	Communicating and interacting	70.88628492	151700	Sales and related	43370	0	Real Estate Sales Agents	3	1
41-9022	Coordinating, developing, managing, and advising	52.273691122	151700	Sales and related	43370	1	Real Estate Sales Agents	3	1
41-9022	Information and data processing	60.362917545	151700	Sales and related	43370	1	Real Estate Sales Agents	3	1
41-9022	Information input	55.192435789	151700	Sales and related	43370	2	Real Estate Sales Agents	3	1
41-9022	Performing complex and technical activities	35.852925373	151700	Sales and related	43370	3	Real Estate Sales Agents	3	1
41-9022	Performing physical and manual work	31.588291495	151700	Sales and related	43370	3	Real Estate Sales Agents	3	1
41-9022	Reasoning and decision making	66.061591467	151700	Sales and related	43370	1	Real Estate Sales Agents	3	1
41-9031	Administering	44.624536807	72200	Sales and related	97650	2	Sales Engineers	4	1
41-9031	Communicating and interacting	70.26483078	72200	Sales and related	97650	0	Sales Engineers	4	1
41-9031	Coordinating, developing, managing, and advising	51.751156629	72200	Sales and related	97650	2	Sales Engineers	4	1
41-9031	Information and data processing	68.817900459	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9031	Information input	62.681880487	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9031	Performing complex and technical activities	46.363152558	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9031	Performing physical and manual work	32.263898305	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9031	Reasoning and decision making	72.108052674	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9041	Administering	24.047829574	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Communicating and interacting	49.536328771	226730	Sales and related	23530	1	Telemarketers	2	1
41-9041	Coordinating, developing, managing, and advising	26.59605801	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Information and data processing	37.359798633	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Information input	35.483451799	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Performing complex and technical activities	29.468650242	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Performing physical and manual work	14.900416487	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Reasoning and decision making	37.127465485	226730	Sales and related	23530	3	Telemarketers	2	1
41-9091	Administering	41.572816884	7510	Sales and related	22210	0	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Communicating and interacting	55.87006396	7510	Sales and related	22210	0	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Coordinating, developing, managing, and advising	47.937481429	7510	Sales and related	22210	1	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Information and data processing	28.626795011	7510	Sales and related	22210	3	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Information input	28.254600817	7510	Sales and related	22210	3	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Performing complex and technical activities	18.208374847	7510	Sales and related	22210	3	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Performing physical and manual work	21.942332941	7510	Sales and related	22210	3	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Reasoning and decision making	53.515445253	7510	Sales and related	22210	1	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
43-0000	Administering	37.242445878	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Communicating and interacting	53.238825366	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Coordinating, developing, managing, and advising	41.316289203	21846420	Office and administrative support	33200	3	Office and administrative support		2
43-0000	Information and data processing	54.695661779	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Information input	51.432868403	21846420	Office and administrative support	33200	3	Office and administrative support		2
43-0000	Performing complex and technical activities	35.028456268	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Performing physical and manual work	32.394250345	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Reasoning and decision making	53.112085733	21846420	Office and administrative support	33200	3	Office and administrative support		2
43-1011	Administering	62.560403002	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Communicating and interacting	60.715960132	1424450	Office and administrative support	52630	1	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Coordinating, developing, managing, and advising	65.217911557	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Information and data processing	68.382553278	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Information input	59.393313553	1424450	Office and administrative support	52630	2	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Performing complex and technical activities	41.066686838	1424450	Office and administrative support	52630	2	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Performing physical and manual work	38.549156855	1424450	Office and administrative support	52630	2	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Reasoning and decision making	65.281393887	1424450	Office and administrative support	52630	1	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-2011	Administering	35.934476397	100500	Office and administrative support	27440	1	Switchboard Operators, Including Answering Service	2	1
43-2011	Communicating and interacting	57.21835384	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	Coordinating, developing, managing, and advising	37.830637629	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2011	Information and data processing	50.117378986	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	Information input	52.39826378	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	Performing complex and technical activities	39.958785071	100500	Office and administrative support	27440	1	Switchboard Operators, Including Answering Service	2	1
43-2011	Performing physical and manual work	30.102652169	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2011	Reasoning and decision making	43.089726941	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2021	Administering	23.468935558	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Communicating and interacting	50.173201622	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-2021	Coordinating, developing, managing, and advising	37.212817159	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Information and data processing	51.245096122	9750	Office and administrative support	35880	2	Telephone Operators	2	1
43-2021	Information input	44.397560471	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Performing complex and technical activities	29.209046438	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Performing physical and manual work	17.415302765	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Reasoning and decision making	53.978775739	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-3011	Administering	30.382505606	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	Communicating and interacting	56.17764075	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	Coordinating, developing, managing, and advising	41.628343959	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	Information and data processing	51.702419749	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	Information input	43.001056995	318970	Office and administrative support	34440	3	Bill and Account Collectors	2	1
43-3011	Performing complex and technical activities	31.679399459	318970	Office and administrative support	34440	3	Bill and Account Collectors	2	1
43-3011	Performing physical and manual work	21.008041919	318970	Office and administrative support	34440	3	Bill and Account Collectors	2	1
43-3011	Reasoning and decision making	52.30545955	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3021	Administering	33.673888109	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	Communicating and interacting	58.142141693	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	Coordinating, developing, managing, and advising	37.249787988	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3021	Information and data processing	61.703577961	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	Information input	49.640554297	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3021	Performing complex and technical activities	30.229344602	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3021	Performing physical and manual work	24.444412125	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3021	Reasoning and decision making	47.158646773	491070	Office and administrative support	35050	2	Billing and Posting Clerks	2	1
43-3031	Administering	43.735028115	1580220	Office and administrative support	37250	1	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Communicating and interacting	46.215158834	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Coordinating, developing, managing, and advising	38.699064535	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Information and data processing	53.849443356	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Information input	49.632547168	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Performing complex and technical activities	35.076886941	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Performing physical and manual work	18.502002891	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Reasoning and decision making	53.925182926	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3041	Administering	33.578438298	17650	Office and administrative support	25860	1	Gaming Cage Workers	2	1
43-3041	Communicating and interacting	55.13826552	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
