SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
29-2012	Arts and humanities	21.852425005	157610	Healthcare practitioners and technical	38970	2	Medical and Clinical Laboratory Technicians	3	1
29-2012	Business and management	36.645766449	157610	Healthcare practitioners and technical	38970	2	Medical and Clinical Laboratory Technicians	3	1
29-2012	Communications	25.861151898	157610	Healthcare practitioners and technical	38970	3	Medical and Clinical Laboratory Technicians	3	1
29-2012	Education and training	50.959367332	157610	Healthcare practitioners and technical	38970	2	Medical and Clinical Laboratory Technicians	3	1
29-2012	Engineering and technology	28.227746884	157610	Healthcare practitioners and technical	38970	2	Medical and Clinical Laboratory Technicians	3	1
29-2012	Health services	38.418142044	157610	Healthcare practitioners and technical	38970	0	Medical and Clinical Laboratory Technicians	3	1
29-2012	Law and public safety	48.640468997	157610	Healthcare practitioners and technical	38970	1	Medical and Clinical Laboratory Technicians	3	1
29-2012	Manufacturing, production, and transportation	26.949025546	157610	Healthcare practitioners and technical	38970	1	Medical and Clinical Laboratory Technicians	3	1
29-2012	Mathematics and science	43.613469215	157610	Healthcare practitioners and technical	38970	0	Medical and Clinical Laboratory Technicians	3	1
29-2021	Arts and humanities	27.351094241	200550	Healthcare practitioners and technical	72330	1	Dental Hygienists	3	1
29-2021	Business and management	47.48146369	200550	Healthcare practitioners and technical	72330	1	Dental Hygienists	3	1
29-2021	Communications	26.249350189	200550	Healthcare practitioners and technical	72330	3	Dental Hygienists	3	1
29-2021	Education and training	56.364122953	200550	Healthcare practitioners and technical	72330	1	Dental Hygienists	3	1
29-2021	Engineering and technology	25.078315248	200550	Healthcare practitioners and technical	72330	3	Dental Hygienists	3	1
29-2021	Health services	59.604292179	200550	Healthcare practitioners and technical	72330	0	Dental Hygienists	3	1
29-2021	Law and public safety	38.929760748	200550	Healthcare practitioners and technical	72330	2	Dental Hygienists	3	1
29-2021	Manufacturing, production, and transportation	16.370214554	200550	Healthcare practitioners and technical	72330	3	Dental Hygienists	3	1
29-2021	Mathematics and science	42.510969465	200550	Healthcare practitioners and technical	72330	0	Dental Hygienists	3	1
29-2031	Arts and humanities	26.731651031	51400	Healthcare practitioners and technical	54880	1	Cardiovascular Technologists and Technicians	3	1
29-2031	Business and management	34.806315336	51400	Healthcare practitioners and technical	54880	3	Cardiovascular Technologists and Technicians	3	1
29-2031	Communications	31.637700926	51400	Healthcare practitioners and technical	54880	1	Cardiovascular Technologists and Technicians	3	1
29-2031	Education and training	52.052172334	51400	Healthcare practitioners and technical	54880	1	Cardiovascular Technologists and Technicians	3	1
29-2031	Engineering and technology	26.484268174	51400	Healthcare practitioners and technical	54880	2	Cardiovascular Technologists and Technicians	3	1
29-2031	Health services	51.926853395	51400	Healthcare practitioners and technical	54880	0	Cardiovascular Technologists and Technicians	3	1
29-2031	Law and public safety	32.561679638	51400	Healthcare practitioners and technical	54880	3	Cardiovascular Technologists and Technicians	3	1
29-2031	Manufacturing, production, and transportation	14.432984125	51400	Healthcare practitioners and technical	54880	3	Cardiovascular Technologists and Technicians	3	1
29-2031	Mathematics and science	38.036115037	51400	Healthcare practitioners and technical	54880	1	Cardiovascular Technologists and Technicians	3	1
29-2032	Arts and humanities	32.733572054	61250	Healthcare practitioners and technical	68970	0	Diagnostic Medical Sonographers	3	1
29-2032	Business and management	43.71499101	61250	Healthcare practitioners and technical	68970	1	Diagnostic Medical Sonographers	3	1
29-2032	Communications	33.773530524	61250	Healthcare practitioners and technical	68970	1	Diagnostic Medical Sonographers	3	1
29-2032	Education and training	57.429212592	61250	Healthcare practitioners and technical	68970	1	Diagnostic Medical Sonographers	3	1
29-2032	Engineering and technology	30.72294603	61250	Healthcare practitioners and technical	68970	2	Diagnostic Medical Sonographers	3	1
29-2032	Health services	51.214695715	61250	Healthcare practitioners and technical	68970	0	Diagnostic Medical Sonographers	3	1
29-2032	Law and public safety	38.124695929	61250	Healthcare practitioners and technical	68970	2	Diagnostic Medical Sonographers	3	1
29-2032	Manufacturing, production, and transportation	16.21497903	61250	Healthcare practitioners and technical	68970	3	Diagnostic Medical Sonographers	3	1
29-2032	Mathematics and science	45.155350831	61250	Healthcare practitioners and technical	68970	0	Diagnostic Medical Sonographers	3	1
29-2033	Arts and humanities	25.29085087	19740	Healthcare practitioners and technical	73360	1	Nuclear Medicine Technologists	3	1
29-2033	Business and management	43.347286584	19740	Healthcare practitioners and technical	73360	2	Nuclear Medicine Technologists	3	1
29-2033	Communications	31.486092014	19740	Healthcare practitioners and technical	73360	2	Nuclear Medicine Technologists	3	1
29-2033	Education and training	56.04997648	19740	Healthcare practitioners and technical	73360	1	Nuclear Medicine Technologists	3	1
29-2033	Engineering and technology	33.848210959	19740	Healthcare practitioners and technical	73360	2	Nuclear Medicine Technologists	3	1
29-2033	Health services	47.424244292	19740	Healthcare practitioners and technical	73360	0	Nuclear Medicine Technologists	3	1
29-2033	Law and public safety	47.572751556	19740	Healthcare practitioners and technical	73360	1	Nuclear Medicine Technologists	3	1
29-2033	Manufacturing, production, and transportation	21.855195665	19740	Healthcare practitioners and technical	73360	2	Nuclear Medicine Technologists	3	1
29-2033	Mathematics and science	52.494470433	19740	Healthcare practitioners and technical	73360	0	Nuclear Medicine Technologists	3	1
29-2034	Arts and humanities	33.005159116	195590	Healthcare practitioners and technical	56670	0	Radiologic Technologists	3	1
29-2034	Business and management	49.536428169	195590	Healthcare practitioners and technical	56670	1	Radiologic Technologists	3	1
29-2034	Communications	38.334492177	195590	Healthcare practitioners and technical	56670	1	Radiologic Technologists	3	1
29-2034	Education and training	57.737088157	195590	Healthcare practitioners and technical	56670	1	Radiologic Technologists	3	1
29-2034	Engineering and technology	39.015628563	195590	Healthcare practitioners and technical	56670	2	Radiologic Technologists	3	1
29-2034	Health services	52.584713361	195590	Healthcare practitioners and technical	56670	0	Radiologic Technologists	3	1
29-2034	Law and public safety	44.04372711	195590	Healthcare practitioners and technical	56670	1	Radiologic Technologists	3	1
29-2034	Manufacturing, production, and transportation	22.354258661	195590	Healthcare practitioners and technical	56670	2	Radiologic Technologists	3	1
29-2034	Mathematics and science	48.16536408	195590	Healthcare practitioners and technical	56670	0	Radiologic Technologists	3	1
29-2035	Arts and humanities	24.610405218	33460	Healthcare practitioners and technical	67720	1	Magnetic Resonance Imaging Technologists	3	1
29-2035	Business and management	40.52315905	33460	Healthcare practitioners and technical	67720	2	Magnetic Resonance Imaging Technologists	3	1
29-2035	Communications	26.840514277	33460	Healthcare practitioners and technical	67720	2	Magnetic Resonance Imaging Technologists	3	1
29-2035	Education and training	48.694968804	33460	Healthcare practitioners and technical	67720	2	Magnetic Resonance Imaging Technologists	3	1
29-2035	Engineering and technology	36.495159996	33460	Healthcare practitioners and technical	67720	2	Magnetic Resonance Imaging Technologists	3	1
29-2035	Health services	45.825101095	33460	Healthcare practitioners and technical	67720	0	Magnetic Resonance Imaging Technologists	3	1
29-2035	Law and public safety	46.083637851	33460	Healthcare practitioners and technical	67720	1	Magnetic Resonance Imaging Technologists	3	1
29-2035	Manufacturing, production, and transportation	14.008772007	33460	Healthcare practitioners and technical	67720	3	Magnetic Resonance Imaging Technologists	3	1
29-2035	Mathematics and science	44.445584869	33460	Healthcare practitioners and technical	67720	0	Magnetic Resonance Imaging Technologists	3	1
29-2041	Arts and humanities	37.433787373	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Business and management	50.963875737	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Communications	51.737644509	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Education and training	76.680227288	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Engineering and technology	42.034080298	236890	Healthcare practitioners and technical	31980	1	Emergency Medical Technicians and Paramedics	3	1
29-2041	Health services	69.316576393	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Law and public safety	65.361097522	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Manufacturing, production, and transportation	35.297268823	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2041	Mathematics and science	55.17269201	236890	Healthcare practitioners and technical	31980	0	Emergency Medical Technicians and Paramedics	3	1
29-2051	Arts and humanities	21.222119829	28950	Healthcare practitioners and technical	26040	1	Dietetic Technicians	2	1
29-2051	Business and management	36.319627788	28950	Healthcare practitioners and technical	26040	1	Dietetic Technicians	2	1
29-2051	Communications	25.917234477	28950	Healthcare practitioners and technical	26040	1	Dietetic Technicians	2	1
29-2051	Education and training	43.942820371	28950	Healthcare practitioners and technical	26040	2	Dietetic Technicians	2	1
29-2051	Engineering and technology	16.931112197	28950	Healthcare practitioners and technical	26040	3	Dietetic Technicians	2	1
29-2051	Health services	28.668392292	28950	Healthcare practitioners and technical	26040	0	Dietetic Technicians	2	1
29-2051	Law and public safety	45.180696324	28950	Healthcare practitioners and technical	26040	0	Dietetic Technicians	2	1
29-2051	Manufacturing, production, and transportation	38.405261072	28950	Healthcare practitioners and technical	26040	0	Dietetic Technicians	2	1
29-2051	Mathematics and science	28.145661155	28950	Healthcare practitioners and technical	26040	1	Dietetic Technicians	2	1
29-2052	Arts and humanities	23.559463097	379430	Healthcare practitioners and technical	30410	2	Pharmacy Technicians	3	1
29-2052	Business and management	49.220134049	379430	Healthcare practitioners and technical	30410	1	Pharmacy Technicians	3	1
29-2052	Communications	27.491932742	379430	Healthcare practitioners and technical	30410	2	Pharmacy Technicians	3	1
29-2052	Education and training	46.555036498	379430	Healthcare practitioners and technical	30410	2	Pharmacy Technicians	3	1
29-2052	Engineering and technology	21.651122108	379430	Healthcare practitioners and technical	30410	3	Pharmacy Technicians	3	1
29-2052	Health services	44.446988752	379430	Healthcare practitioners and technical	30410	0	Pharmacy Technicians	3	1
29-2052	Law and public safety	39.636291088	379430	Healthcare practitioners and technical	30410	2	Pharmacy Technicians	3	1
29-2052	Manufacturing, production, and transportation	24.370642351	379430	Healthcare practitioners and technical	30410	2	Pharmacy Technicians	3	1
29-2052	Mathematics and science	32.139164364	379430	Healthcare practitioners and technical	30410	2	Pharmacy Technicians	3	1
29-2053	Arts and humanities	28.81788078	58450	Healthcare practitioners and technical	31140	1	Psychiatric Technicians	3	1
29-2053	Business and management	36.340910555	58450	Healthcare practitioners and technical	31140	3	Psychiatric Technicians	3	1
29-2053	Communications	19.836517023	58450	Healthcare practitioners and technical	31140	3	Psychiatric Technicians	3	1
29-2053	Education and training	55.983414758	58450	Healthcare practitioners and technical	31140	1	Psychiatric Technicians	3	1
29-2053	Engineering and technology	13.791119379	58450	Healthcare practitioners and technical	31140	3	Psychiatric Technicians	3	1
29-2053	Health services	54.438983741	58450	Healthcare practitioners and technical	31140	0	Psychiatric Technicians	3	1
29-2053	Law and public safety	55.512946043	58450	Healthcare practitioners and technical	31140	0	Psychiatric Technicians	3	1
29-2053	Manufacturing, production, and transportation	21.377053665	58450	Healthcare practitioners and technical	31140	2	Psychiatric Technicians	3	1
29-2053	Mathematics and science	33.008496586	58450	Healthcare practitioners and technical	31140	1	Psychiatric Technicians	3	1
29-2054	Arts and humanities	36.001337357	10000	Healthcare practitioners and technical	48490	0	Respiratory Therapy Technicians	3	1
29-2054	Business and management	44.23871168	10000	Healthcare practitioners and technical	48490	1	Respiratory Therapy Technicians	3	1
29-2054	Communications	32.616698769	10000	Healthcare practitioners and technical	48490	1	Respiratory Therapy Technicians	3	1
29-2054	Education and training	63.59919315	10000	Healthcare practitioners and technical	48490	0	Respiratory Therapy Technicians	3	1
29-2054	Engineering and technology	36.479141385	10000	Healthcare practitioners and technical	48490	2	Respiratory Therapy Technicians	3	1
29-2054	Health services	61.405573358	10000	Healthcare practitioners and technical	48490	0	Respiratory Therapy Technicians	3	1
29-2054	Law and public safety	48.991573644	10000	Healthcare practitioners and technical	48490	0	Respiratory Therapy Technicians	3	1
29-2054	Manufacturing, production, and transportation	27.225377041	10000	Healthcare practitioners and technical	48490	1	Respiratory Therapy Technicians	3	1
29-2054	Mathematics and science	58.465785238	10000	Healthcare practitioners and technical	48490	0	Respiratory Therapy Technicians	3	1
29-2055	Arts and humanities	21.734425645	100270	Healthcare practitioners and technical	44330	2	Surgical Technologists	3	1
29-2055	Business and management	36.692239634	100270	Healthcare practitioners and technical	44330	2	Surgical Technologists	3	1
29-2055	Communications	25.242664509	100270	Healthcare practitioners and technical	44330	3	Surgical Technologists	3	1
29-2055	Education and training	56.46743527	100270	Healthcare practitioners and technical	44330	1	Surgical Technologists	3	1
29-2055	Engineering and technology	29.216501106	100270	Healthcare practitioners and technical	44330	2	Surgical Technologists	3	1
29-2055	Health services	54.227289803	100270	Healthcare practitioners and technical	44330	0	Surgical Technologists	3	1
29-2055	Law and public safety	38.979403264	100270	Healthcare practitioners and technical	44330	2	Surgical Technologists	3	1
29-2055	Manufacturing, production, and transportation	21.660271667	100270	Healthcare practitioners and technical	44330	2	Surgical Technologists	3	1
29-2055	Mathematics and science	37.113387457	100270	Healthcare practitioners and technical	44330	1	Surgical Technologists	3	1
29-2056	Arts and humanities	20.529481345	95790	Healthcare practitioners and technical	31800	2	Veterinary Technologists and Technicians	3	1
29-2056	Business and management	51.704491163	95790	Healthcare practitioners and technical	31800	0	Veterinary Technologists and Technicians	3	1
29-2056	Communications	22.35789929	95790	Healthcare practitioners and technical	31800	3	Veterinary Technologists and Technicians	3	1
29-2056	Education and training	53.396628531	95790	Healthcare practitioners and technical	31800	1	Veterinary Technologists and Technicians	3	1
29-2056	Engineering and technology	24.986895713	95790	Healthcare practitioners and technical	31800	3	Veterinary Technologists and Technicians	3	1
29-2056	Health services	42.887784782	95790	Healthcare practitioners and technical	31800	0	Veterinary Technologists and Technicians	3	1
29-2056	Law and public safety	37.905520188	95790	Healthcare practitioners and technical	31800	2	Veterinary Technologists and Technicians	3	1
29-2056	Manufacturing, production, and transportation	20.551482836	95790	Healthcare practitioners and technical	31800	3	Veterinary Technologists and Technicians	3	1
29-2056	Mathematics and science	36.297302565	95790	Healthcare practitioners and technical	31800	1	Veterinary Technologists and Technicians	3	1
29-2057	Arts and humanities	21.88933317	39160	Healthcare practitioners and technical	35350	2	Ophthalmic Medical Technicians	3	1
29-2057	Business and management	44.508212053	39160	Healthcare practitioners and technical	35350	1	Ophthalmic Medical Technicians	3	1
29-2057	Communications	29.335012308	39160	Healthcare practitioners and technical	35350	2	Ophthalmic Medical Technicians	3	1
29-2057	Education and training	62.554205738	39160	Healthcare practitioners and technical	35350	0	Ophthalmic Medical Technicians	3	1
29-2057	Engineering and technology	26.366961653	39160	Healthcare practitioners and technical	35350	2	Ophthalmic Medical Technicians	3	1
29-2057	Health services	49.032106449	39160	Healthcare practitioners and technical	35350	0	Ophthalmic Medical Technicians	3	1
29-2057	Law and public safety	33.63203617	39160	Healthcare practitioners and technical	35350	2	Ophthalmic Medical Technicians	3	1
29-2057	Manufacturing, production, and transportation	12.420969994	39160	Healthcare practitioners and technical	35350	3	Ophthalmic Medical Technicians	3	1
29-2057	Mathematics and science	31.338637838	39160	Healthcare practitioners and technical	35350	2	Ophthalmic Medical Technicians	3	1
29-2061	Arts and humanities	33.590448075	697250	Healthcare practitioners and technical	43170	0	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Business and management	45.748528598	697250	Healthcare practitioners and technical	43170	1	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Communications	32.406445036	697250	Healthcare practitioners and technical	43170	1	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Education and training	59.900869646	697250	Healthcare practitioners and technical	43170	0	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Engineering and technology	22.815777835	697250	Healthcare practitioners and technical	43170	3	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Health services	70.10492439	697250	Healthcare practitioners and technical	43170	0	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Law and public safety	49.202299628	697250	Healthcare practitioners and technical	43170	0	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Manufacturing, production, and transportation	18.893267824	697250	Healthcare practitioners and technical	43170	3	Licensed Practical and Licensed Vocational Nurses	3	1
29-2061	Mathematics and science	47.245297992	697250	Healthcare practitioners and technical	43170	0	Licensed Practical and Licensed Vocational Nurses	3	1
29-2071	Arts and humanities	22.107367163	189930	Healthcare practitioners and technical	37110	2	Medical Records and Health Information Technicians	3	1
29-2071	Business and management	37.835144267	189930	Healthcare practitioners and technical	37110	2	Medical Records and Health Information Technicians	3	1
29-2071	Communications	30.733764049	189930	Healthcare practitioners and technical	37110	2	Medical Records and Health Information Technicians	3	1
29-2071	Education and training	35.411861758	189930	Healthcare practitioners and technical	37110	3	Medical Records and Health Information Technicians	3	1
29-2071	Engineering and technology	20.194987431	189930	Healthcare practitioners and technical	37110	3	Medical Records and Health Information Technicians	3	1
29-2071	Health services	26.704731573	189930	Healthcare practitioners and technical	37110	1	Medical Records and Health Information Technicians	3	1
29-2071	Law and public safety	38.015950247	189930	Healthcare practitioners and technical	37110	2	Medical Records and Health Information Technicians	3	1
29-2071	Manufacturing, production, and transportation	15.631281999	189930	Healthcare practitioners and technical	37110	3	Medical Records and Health Information Technicians	3	1
29-2071	Mathematics and science	16.448451769	189930	Healthcare practitioners and technical	37110	3	Medical Records and Health Information Technicians	3	1
29-2081	Arts and humanities	20.165628631	73520	Healthcare practitioners and technical	34840	3	Opticians, Dispensing	3	1
29-2081	Business and management	63.379164996	73520	Healthcare practitioners and technical	34840	0	Opticians, Dispensing	3	1
29-2081	Communications	30.655659766	73520	Healthcare practitioners and technical	34840	2	Opticians, Dispensing	3	1
29-2081	Education and training	53.843689538	73520	Healthcare practitioners and technical	34840	1	Opticians, Dispensing	3	1
29-2081	Engineering and technology	32.980935553	73520	Healthcare practitioners and technical	34840	2	Opticians, Dispensing	3	1
29-2081	Health services	28.90590574	73520	Healthcare practitioners and technical	34840	1	Opticians, Dispensing	3	1
29-2081	Law and public safety	38.851935554	73520	Healthcare practitioners and technical	34840	2	Opticians, Dispensing	3	1
29-2081	Manufacturing, production, and transportation	22.39126301	73520	Healthcare practitioners and technical	34840	2	Opticians, Dispensing	3	1
29-2081	Mathematics and science	32.252396056	73520	Healthcare practitioners and technical	34840	2	Opticians, Dispensing	3	1
29-2091	Arts and humanities	30.506455146	7100	Healthcare practitioners and technical	64430	3	Orthotists and Prosthetists	5	1
29-2091	Business and management	60.023564413	7100	Healthcare practitioners and technical	64430	0	Orthotists and Prosthetists	5	1
29-2091	Communications	34.01574981	7100	Healthcare practitioners and technical	64430	2	Orthotists and Prosthetists	5	1
29-2091	Education and training	61.360994146	7100	Healthcare practitioners and technical	64430	2	Orthotists and Prosthetists	5	1
29-2091	Engineering and technology	53.88500415	7100	Healthcare practitioners and technical	64430	0	Orthotists and Prosthetists	5	1
29-2091	Health services	64.470934131	7100	Healthcare practitioners and technical	64430	1	Orthotists and Prosthetists	5	1
29-2091	Law and public safety	45.883038713	7100	Healthcare practitioners and technical	64430	1	Orthotists and Prosthetists	5	1
29-2091	Manufacturing, production, and transportation	30.679288566	7100	Healthcare practitioners and technical	64430	0	Orthotists and Prosthetists	5	1
29-2091	Mathematics and science	49.215429227	7100	Healthcare practitioners and technical	64430	1	Orthotists and Prosthetists	5	1
29-2092	Arts and humanities	28.364515934	5920	Healthcare practitioners and technical	49600	1	Hearing Aid Specialists	3	1
29-2092	Business and management	56.03002607	5920	Healthcare practitioners and technical	49600	0	Hearing Aid Specialists	3	1
29-2092	Communications	33.684689054	5920	Healthcare practitioners and technical	49600	1	Hearing Aid Specialists	3	1
29-2092	Education and training	74.785405783	5920	Healthcare practitioners and technical	49600	0	Hearing Aid Specialists	3	1
29-2092	Engineering and technology	32.351207593	5920	Healthcare practitioners and technical	49600	2	Hearing Aid Specialists	3	1
29-2092	Health services	47.32719592	5920	Healthcare practitioners and technical	49600	0	Hearing Aid Specialists	3	1
29-2092	Law and public safety	35.107208479	5920	Healthcare practitioners and technical	49600	2	Hearing Aid Specialists	3	1
29-2092	Manufacturing, production, and transportation	18.557235291	5920	Healthcare practitioners and technical	49600	3	Hearing Aid Specialists	3	1
29-2092	Mathematics and science	37.836200774	5920	Healthcare practitioners and technical	49600	1	Hearing Aid Specialists	3	1
29-2099	Arts and humanities	26.74134956	104020	Healthcare practitioners and technical	41260	1	Health Technologists and Technicians, All Other	3	1
29-2099	Business and management	43.780739927	104020	Healthcare practitioners and technical	41260	1	Health Technologists and Technicians, All Other	3	1
29-2099	Communications	30.372802479	104020	Healthcare practitioners and technical	41260	2	Health Technologists and Technicians, All Other	3	1
29-2099	Education and training	63.572836546	104020	Healthcare practitioners and technical	41260	0	Health Technologists and Technicians, All Other	3	1
29-2099	Engineering and technology	32.768767211	104020	Healthcare practitioners and technical	41260	2	Health Technologists and Technicians, All Other	3	1
29-2099	Health services	57.053250997	104020	Healthcare practitioners and technical	41260	0	Health Technologists and Technicians, All Other	3	1
29-2099	Law and public safety	38.384832708	104020	Healthcare practitioners and technical	41260	2	Health Technologists and Technicians, All Other	3	1
29-2099	Manufacturing, production, and transportation	17.415987484	104020	Healthcare practitioners and technical	41260	3	Health Technologists and Technicians, All Other	3	1
29-2099	Mathematics and science	40.92319034	104020	Healthcare practitioners and technical	41260	0	Health Technologists and Technicians, All Other	3	1
29-9011	Arts and humanities	34.868468971	70220	Healthcare practitioners and technical	70210	1	Occupational Health and Safety Specialists	4	1
29-9011	Business and management	56.00676837	70220	Healthcare practitioners and technical	70210	1	Occupational Health and Safety Specialists	4	1
29-9011	Communications	41.430075841	70220	Healthcare practitioners and technical	70210	1	Occupational Health and Safety Specialists	4	1
29-9011	Education and training	79.042485988	70220	Healthcare practitioners and technical	70210	0	Occupational Health and Safety Specialists	4	1
29-9011	Engineering and technology	59.951436439	70220	Healthcare practitioners and technical	70210	0	Occupational Health and Safety Specialists	4	1
29-9011	Health services	42.219799864	70220	Healthcare practitioners and technical	70210	0	Occupational Health and Safety Specialists	4	1
29-9011	Law and public safety	69.453544292	70220	Healthcare practitioners and technical	70210	0	Occupational Health and Safety Specialists	4	1
29-9011	Manufacturing, production, and transportation	40.295358607	70220	Healthcare practitioners and technical	70210	0	Occupational Health and Safety Specialists	4	1
29-9011	Mathematics and science	57.993898613	70220	Healthcare practitioners and technical	70210	0	Occupational Health and Safety Specialists	4	1
29-9012	Arts and humanities	30.254440175	16050	Healthcare practitioners and technical	48070	1	Occupational Health and Safety Technicians	3	1
29-9012	Business and management	52.080286884	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9012	Communications	41.060419489	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9012	Education and training	75.046650389	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9012	Engineering and technology	55.577973603	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9012	Health services	32.143117635	16050	Healthcare practitioners and technical	48070	1	Occupational Health and Safety Technicians	3	1
29-9012	Law and public safety	65.388751803	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9012	Manufacturing, production, and transportation	36.621550808	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9012	Mathematics and science	49.392170451	16050	Healthcare practitioners and technical	48070	0	Occupational Health and Safety Technicians	3	1
29-9091	Arts and humanities	26.753638461	23450	Healthcare practitioners and technical	44670	3	Athletic Trainers	5	1
29-9091	Business and management	54.554816838	23450	Healthcare practitioners and technical	44670	1	Athletic Trainers	5	1
29-9091	Communications	35.465226604	23450	Healthcare practitioners and technical	44670	2	Athletic Trainers	5	1
29-9091	Education and training	75.629170472	23450	Healthcare practitioners and technical	44670	1	Athletic Trainers	5	1
29-9091	Engineering and technology	34.929091175	23450	Healthcare practitioners and technical	44670	1	Athletic Trainers	5	1
29-9091	Health services	75.974967519	23450	Healthcare practitioners and technical	44670	0	Athletic Trainers	5	1
29-9091	Law and public safety	50.364427314	23450	Healthcare practitioners and technical	44670	0	Athletic Trainers	5	1
29-9091	Manufacturing, production, and transportation	28.012346121	23450	Healthcare practitioners and technical	44670	0	Athletic Trainers	5	1
29-9091	Mathematics and science	48.867110443	23450	Healthcare practitioners and technical	44670	1	Athletic Trainers	5	1
29-9092	Arts and humanities	33.168689796	2520	Healthcare practitioners and technical	72090	2	Genetic Counselors	5	1
29-9092	Business and management	41.632239986	2520	Healthcare practitioners and technical	72090	3	Genetic Counselors	5	1
29-9092	Communications	35.136445377	2520	Healthcare practitioners and technical	72090	2	Genetic Counselors	5	1
29-9092	Education and training	66.137303369	2520	Healthcare practitioners and technical	72090	2	Genetic Counselors	5	1
29-9092	Engineering and technology	16.303548715	2520	Healthcare practitioners and technical	72090	3	Genetic Counselors	5	1
29-9092	Health services	76.649969575	2520	Healthcare practitioners and technical	72090	0	Genetic Counselors	5	1
29-9092	Law and public safety	33.321751146	2520	Healthcare practitioners and technical	72090	3	Genetic Counselors	5	1
29-9092	Manufacturing, production, and transportation	8.4687382701	2520	Healthcare practitioners and technical	72090	3	Genetic Counselors	5	1
29-9092	Mathematics and science	56.65956139	2520	Healthcare practitioners and technical	72090	0	Genetic Counselors	5	1
29-9099	Arts and humanities	39.459014456	39440	Healthcare practitioners and technical	48270	0	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Business and management	59.314265219	39440	Healthcare practitioners and technical	48270	1	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Communications	38.042255335	39440	Healthcare practitioners and technical	48270	1	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Education and training	72.263407949	39440	Healthcare practitioners and technical	48270	0	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Engineering and technology	25.269456576	39440	Healthcare practitioners and technical	48270	3	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Health services	79.450025974	39440	Healthcare practitioners and technical	48270	0	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Law and public safety	53.48220879	39440	Healthcare practitioners and technical	48270	1	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Manufacturing, production, and transportation	26.565201023	39440	Healthcare practitioners and technical	48270	1	Healthcare Practitioners and Technical Workers, All Other	4	1
29-9099	Mathematics and science	53.208336488	39440	Healthcare practitioners and technical	48270	0	Healthcare Practitioners and Technical Workers, All Other	4	1
31-0000	Arts and humanities	27.018693519	3989910	Healthcare support	27040	1	Healthcare support		2
31-0000	Business and management	40.416297043	3989910	Healthcare support	27040	2	Healthcare support		2
31-0000	Communications	29.19489895	3989910	Healthcare support	27040	2	Healthcare support		2
31-0000	Education and training	51.757099003	3989910	Healthcare support	27040	1	Healthcare support		2
31-0000	Engineering and technology	23.715139056	3989910	Healthcare support	27040	2	Healthcare support		2
31-0000	Health services	46.400789287	3989910	Healthcare support	27040	0	Healthcare support		2
31-0000	Law and public safety	38.89466979	3989910	Healthcare support	27040	2	Healthcare support		2
31-0000	Manufacturing, production, and transportation	20.224513661	3989910	Healthcare support	27040	3	Healthcare support		2
31-0000	Mathematics and science	32.008081424	3989910	Healthcare support	27040	1	Healthcare support		2
31-1011	Arts and humanities	28.806140188	820630	Healthcare support	21920	0	Home Health Aides	2	1
31-1011	Business and management	37.107129089	820630	Healthcare support	21920	1	Home Health Aides	2	1
31-1011	Communications	32.129665089	820630	Healthcare support	21920	0	Home Health Aides	2	1
31-1011	Education and training	40.795657364	820630	Healthcare support	21920	2	Home Health Aides	2	1
31-1011	Engineering and technology	21.743935091	820630	Healthcare support	21920	3	Home Health Aides	2	1
